DFT_energy_eV_atom,ML_energy_eV_atom
0.0007342125797435983,0.00056166044905126
0.0011972692040842503,0.0009238566502745016
0.001525609622092361,0.001118285257007301
0.001950844344264624,0.001478622956341269
-0.0010589085964340939,-0.0012016973182085167
0.0008021202533541327,0.000783343206904874
-0.0008756648649068666,-0.0008765432230291026
-0.0018504185992185285,-0.0017453265690789976
0.0009788945773721025,0.0012408882315071423
-0.0005396160584894005,-0.000507236333049832
-0.0010917893754651686,-0.0013060944174014821
-0.0019280680818667406,-0.0021664249525485957
-0.0019005838516648055,-0.0019557978386330888
-0.0008415647503454693,-0.0010407682663640117
-0.0030951706102655407,-0.003431097115594639
-0.0012727233248881475,-0.0016567046386910533
-0.002182932978428198,-0.002478962634313575
-0.00459384587119871,-0.004599050420722506
-0.0018769509618152824,-0.001672842668966723
-0.00208167410067972,-0.001995510232802644
-0.0005740430415812625,-0.000534971973422671
-0.0001748381341997174,-0.00013452412795800228
0.0012352522507796948,0.0009842358646778848
0.000875359832207323,0.0006346165342563381
-0.0007672788605077585,-0.0008813162466765334
-0.000910084215547613,-0.0011207699113242597
-0.0006647928819347726,-0.0010235532819251603
-0.0010396017860330176,-0.0016262521895384907
-0.000728513652404672,-0.0015023303532473165
-0.0008478790529409252,-0.0015293658570953994
-0.002290239221764523,-0.0026780642451740277
-0.00037016644230902784,-0.0006599823940689475
-0.0003386139771635044,-0.0007988769171163312
0.0007978785955913281,0.00036356833732043015
0.0009197688809194915,0.0005766215056439705
0.0014753545720793682,0.0012005431558463897
0.0004146492939582913,0.0001811513749032656
0.0021462534901672825,0.0021720023352429507
0.0014009456336907533,0.001605415119712461
0.001308544194927208,0.001163622003588216
0.002313131630302223,0.00196913719986469
0.0008897757609247492,0.0005384466205669014
0.002005988019391225,0.0014990548470734666
-0.0013985652344956634,-0.0017391486203450768
0.001270977216989877,0.0010671334231346918
-0.0006744253808221856,-0.0006202188271515752
-0.0001601029030382506,1.6040112285509167e-05
0.001815265868856386,0.002033812600757301
-0.0005749951082236748,-0.0002908778691335101
-0.00032082138091027446,1.3539624745817491e-05
-0.0008645294346933952,-0.00045898273867805983
-0.00015226628929099206,8.992893748427377e-05
-0.0013598149594429287,-0.0009261901123238658
-0.0015377946151033939,-0.0010519518422427154
-0.0012086556424719674,-0.0007419309302463262
-0.0026756427795078253,-0.002021454826262925
-0.0026258016080475954,-0.0017782073986722935
-0.0017318339000098604,-0.0010598254704348165
-0.0031959698147261406,-0.002935888933620845
-0.0029890887466308413,-0.0027963314906003234
-0.0010505525106623281,-0.0008955492543520904
-0.002791653547063788,-0.0028896101428870224
-0.0009243556584408452,-0.001147272753200923
-0.0019145722298219425,-0.002364865969497032
-0.0014304782836802588,-0.00200351411893962
-0.00015374798246625687,-0.0003835191878351907
-0.000595155360656463,-0.0006003335546154176
0.00020954745230028493,0.00031233509221806344
-0.0014907403541712938,-0.0010576599319449542
-0.0014044732910178936,-0.0008490867068644548
-0.00021065548637011489,0.00031572645113442377
0.0008684292248517522,0.0013841277877872926
0.00046805522339354866,0.0010195776392265543
-0.0004823643637621444,-3.811230664041432e-05
-8.573790108812318e-05,0.00022149877659671802
-0.0023921744683832458,-0.0022276159531315898
-0.0023003193811064193,-0.002138968436355526
-0.00016494314499482243,0.00019144407940530073
-0.0006344141567353745,-5.4401529183678576e-05
-0.0006146032056619788,-0.00020317704857575336
0.00028569400356559527,0.0006732659304589106
-0.00018095684666263878,0.0003811112926825899
0.00018611386923339523,0.0006940513784741142
0.0017090839203603991,0.0022733244162793653
0.0004144449430896202,0.0009075697537923588
-0.0012271472395184446,-0.0008776783280666223
-0.0019250778159687343,-0.0017645210092211983
-0.0004317583532156277,-0.00042677413318870094
-0.0011020412320590367,-0.0010258002316732018
-0.001812730895636605,-0.0018028308043085417
